Fuente,Sumidero,Mediatime,Medianatime,Stdtime,Flujomaximo,DistGrado,CoefAgrup,CentCercania,CentCarga,ExcentCarga,PageR
0,1,0.029908370971679688,0.03124558925628662,0.008901251824974594,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,2,0.07654166221618652,0.07029569149017334,0.02746996803928416,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,3,0.04218111038208008,0.031243443489074707,0.023230974999252675,40,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,4,0.04588441848754883,0.032477498054504395,0.021370176046259515,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,5,0.056237006187438966,0.046866416931152344,0.018741716481922206,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,6,0.056236886978149415,0.046871066093444824,0.01874309471870429,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,7,0.04552011489868164,0.03905928134918213,0.01814997464365737,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,8,0.04374041557312012,0.031258463859558105,0.02186560264613618,41,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,9,0.0499873161315918,0.04686307907104492,0.019508738227936615,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,10,0.048424577713012694,0.04686117172241211,0.016298742420397864,41,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,11,0.04703948497772217,0.04686534404754639,0.017121680478448895,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,12,0.0437396764755249,0.03127598762512207,0.018224387540906314,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,13,0.041882681846618655,0.031275272369384766,0.019352536608630545,40,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,14,0.04061570167541504,0.03124237060546875,0.01874666862938191,31,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,15,0.04390175342559814,0.03445243835449219,0.017008031378269842,48,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,16,0.046863985061645505,0.03905618190765381,0.02096547026892478,42,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,17,0.03280518054962158,0.031245112419128418,0.016309916952773482,18,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,18,0.04530243873596192,0.03908252716064453,0.017738151029740135,41,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
0,19,0.03592855930328369,0.031240344047546387,0.01856114760500168,31,4,0.3333333333333333,0.475,0.06591942820012994,3,0.04956387095151027
1,0,0.04080905914306641,0.03127551078796387,0.018656423068025306,48,5,0.4,0.4634146341463415,0.07318063677712801,4,0.0609985884478752
