Datos del Grafo 1: Fuentes y sumideros que maximizan el flujo,,,,,,,,,,,
Fuente,Sumidero,Mediatime,Medianatime,Stdtime,Flujomaximo,DistGrado,CoefAgrup,CentCercania,CentCarga,ExcentCarga,PageR
14,6,0.048961616,0.039054155,0.023659833,42,4,0.166666667,0.475,0.102826511,3,0.049965649
14,7,0.042180896,0.031245708,0.018553973,42,4,0.166666667,0.475,0.102826511,3,0.049965649
14,8,0.051547384,0.046854138,0.018560521,42,4,0.166666667,0.475,0.102826511,3,0.049965649
14,9,0.050966859,0.04686439,0.018784634,42,4,0.166666667,0.475,0.102826511,3,0.049965649
14,10,0.043740392,0.031277895,0.021863276,42,4,0.166666667,0.475,0.102826511,3,0.049965649
14,11,0.043736219,0.031265855,0.01820649,42,4,0.166666667,0.475,0.102826511,3,0.049965649
14,15,0.049988317,0.046845913,0.022958689,42,4,0.166666667,0.475,0.102826511,3,0.049965649
14,17,0.051547456,0.046846986,0.022149432,42,4,0.166666667,0.475,0.102826511,3,0.049965649
14,18,0.062488437,0.054674149,0.029636226,42,4,0.166666667,0.475,0.102826511,3,0.049965649
14,19,0.040615702,0.031258464,0.019999913,42,4,0.166666667,0.475,0.102826511,3,0.049965649
15,8,0.046921682,0.031243205,0.024325424,42,4,0.333333333,0.431818182,0.078216374,4,0.051899849
15,14,0.049987793,0.04685545,0.019512101,42,4,0.333333333,0.431818182,0.078216374,4,0.051899849
15,17,0.046999192,0.036901593,0.02063399,42,4,0.333333333,0.431818182,0.078216374,4,0.051899849
17,1,0.058291578,0.046867371,0.019535313,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,2,0.05314889,0.046884179,0.021168437,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,3,0.05798254,0.046883583,0.018445599,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,4,0.05467217,0.04686749,0.021252491,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,5,0.054677486,0.046868205,0.020065185,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,6,0.060924578,0.054689884,0.01774181,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,7,0.044001102,0.031247497,0.018281826,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,8,0.04217813,0.031243205,0.018562519,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,9,0.059361124,0.046877265,0.018218142,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,10,0.045301819,0.039068818,0.01774066,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,11,0.042428041,0.031261086,0.016038006,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,14,0.053112888,0.046864271,0.017395757,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,15,0.048671913,0.039055467,0.024113125,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,18,0.054674053,0.046867132,0.021245755,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
17,19,0.053112531,0.046866179,0.017393408,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
18,8,0.05176034,0.046862245,0.021957766,42,4,0.333333333,0.431818182,0.043128655,4,0.049682378
18,14,0.041086364,0.03124845,0.018563177,42,4,0.333333333,0.431818182,0.043128655,4,0.049682378
18,17,0.054671288,0.046868682,0.01599941,42,4,0.333333333,0.431818182,0.043128655,4,0.049682378
19,8,0.054674578,0.046866179,0.02006201,42,4,0.5,0.452380952,0.040692008,3,0.049278739
19,14,0.040619016,0.031246662,0.018743935,42,4,0.5,0.452380952,0.040692008,3,0.049278739
19,17,0.054674339,0.046863437,0.020066648,42,4,0.5,0.452380952,0.040692008,3,0.049278739
1,16,0.049774313,0.04686749,0.015361713,34,4,0.5,0.452380952,0.034478558,3,0.049420697
2,16,0.040615702,0.031261325,0.018737265,34,5,0.2,0.487179487,0.132919103,3,0.060195216
3,16,0.054674172,0.046860218,0.020070835,34,4,0.333333333,0.441860465,0.060550682,4,0.049679565
4,16,0.055105305,0.046882629,0.019926426,34,5,0.2,0.5,0.130482456,3,0.059646852
5,16,0.051550817,0.046847701,0.022146975,34,5,0.1,0.5,0.153630604,3,0.062038288
6,16,0.060919476,0.046868324,0.024643558,34,4,0.5,0.452380952,0.024975634,3,0.048591383
7,16,0.042446756,0.039054155,0.012660036,34,5,0.3,0.5,0.084795322,3,0.059060466
8,16,0.03749094,0.031242609,0.021189702,34,4,0.166666667,0.452380952,0.100389864,4,0.050460546
9,16,0.053474188,0.046865463,0.017839166,34,4,0.5,0.463414634,0.030945419,3,0.048772921
10,16,0.043742251,0.031262398,0.018219074,34,5,0.2,0.513513514,0.162646199,3,0.06094301
11,16,0.042174411,0.031247497,0.018549292,34,4,0.333333333,0.452380952,0.046539961,4,0.048802937
14,16,0.040908957,0.031262398,0.018611252,34,4,0.166666667,0.475,0.102826511,3,0.049965649
15,16,0.042177391,0.031243801,0.01855625,34,4,0.333333333,0.431818182,0.078216374,4,0.051899849
16,1,0.053140283,0.046882987,0.021172064,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,2,0.043736362,0.031245708,0.024987637,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,3,0.059364486,0.046895981,0.021856088,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,4,0.057022738,0.046864033,0.018502656,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,5,0.054674935,0.046876073,0.016009247,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,6,0.05467124,0.04686892,0.016006878,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,7,0.043739653,0.031260729,0.018217974,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,8,0.053441596,0.046864271,0.025155288,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,9,0.055494976,0.04688108,0.024128872,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,10,0.04169836,0.031246424,0.017656596,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,11,0.04217658,0.031245351,0.021016496,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,14,0.048654366,0.046865582,0.020812706,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,15,0.040613747,0.031244636,0.018742814,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,17,0.031242681,0.031242728,0.017115704,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,18,0.046410775,0.043549061,0.017059031,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
16,19,0.046860862,0.031252861,0.029630425,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
17,16,0.034370375,0.03124094,0.02294575,34,4,0.333333333,0.431818182,0.053057992,4,0.051242201
18,16,0.049988365,0.046842098,0.022959484,34,4,0.333333333,0.431818182,0.043128655,4,0.049682378
19,16,0.043738937,0.031244159,0.018222575,34,4,0.5,0.452380952,0.040692008,3,0.049278739
0,1,0.024994731,0.023436069,0.010363044,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,2,0.04715097,0.040477872,0.020766983,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,3,0.04373982,0.031242967,0.021870412,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,4,0.040615344,0.031243086,0.02001563,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,5,0.039566684,0.031261563,0.013580074,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,6,0.040611887,0.031243443,0.023373783,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,7,0.042961335,0.033261061,0.019145109,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,8,0.046784377,0.039056778,0.020778402,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,9,0.04061482,0.031242967,0.01874639,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,10,0.040615368,0.031242609,0.018748917,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,11,0.03593061,0.031249046,0.022139076,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,13,0.054674649,0.046869993,0.021232157,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
0,14,0.041014814,0.031279445,0.015746104,33,3,0.666666667,0.395833333,0.009624756,4,0.038791492
