Datos del Grafo 4: Fuentes y sumideros que maximizan el flujo,,,,,,,,,,,
Fuente,Sumidero,Mediatime,Medianatime,Stdtime,Flujomaximo,DistGrado,CoefAgrup,CentCercania,CentCarga,ExcentCarga,PageR
13,5,0.056236863,0.046864629,0.01874584,57,6,0.2,0.558823529,0.032569851,3,0.049523885
13,6,0.053112555,0.046863914,0.021189839,57,6,0.2,0.558823529,0.032569851,3,0.049523885
15,5,0.059361029,0.046864271,0.021869888,57,6,0.4,0.575757576,0.036358257,3,0.049898575
15,6,0.060923171,0.046901226,0.021478586,57,6,0.4,0.575757576,0.036358257,3,0.049898575
19,5,0.046863937,0.03905344,0.020958179,57,7,0.333333333,0.59375,0.037873619,3,0.056657309
19,6,0.053385878,0.046864748,0.020921818,57,7,0.333333333,0.59375,0.037873619,3,0.056657309
1,2,0.053767419,0.046864152,0.022492047,56,7,0.333333333,0.612903226,0.051051239,2,0.05674686
1,18,0.049988294,0.046864271,0.015306402,56,7,0.333333333,0.612903226,0.051051239,2,0.05674686
2,1,0.050212693,0.046830058,0.022780448,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,3,0.048426223,0.046864033,0.016309058,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,5,0.051550388,0.046868324,0.014051981,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,6,0.061164951,0.04686451,0.021854112,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,7,0.057799006,0.046864271,0.018555235,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,8,0.071808577,0.063989043,0.025716249,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,9,0.061234045,0.056228161,0.017519547,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,10,0.047833705,0.043884397,0.020439383,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,11,0.049988341,0.046863794,0.02295895,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,12,0.057798839,0.046864152,0.015699232,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,13,0.061366844,0.056873918,0.017449141,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,15,0.056372404,0.046864629,0.018682072,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,18,0.057798982,0.046884298,0.015702256,56,5,0.2,0.542857143,0.043854428,3,0.044907684
2,19,0.0609231,0.054674149,0.017740224,56,5,0.2,0.542857143,0.043854428,3,0.044907684
3,2,0.049059319,0.046864152,0.017527175,56,6,0.333333333,0.575757576,0.040768588,3,0.050727961
3,18,0.059361172,0.04686439,0.021870198,56,6,0.333333333,0.575757576,0.040768588,3,0.050727961
5,2,0.053112507,0.046863437,0.021198646,56,5,0.5,0.542857143,0.009896268,3,0.041870142
5,18,0.057795525,0.046864748,0.018550725,56,5,0.5,0.542857143,0.009896268,3,0.041870142
6,2,0.062485409,0.06248498,0.017112412,56,5,0.4,0.558823529,0.012305068,3,0.041751325
6,18,0.060923338,0.054675341,0.017742928,56,5,0.4,0.558823529,0.012305068,3,0.041751325
7,2,0.05779891,0.046881437,0.01854968,56,8,0.107142857,0.633333333,0.106767497,2,0.065498419
7,18,0.053112555,0.046864152,0.017394934,56,8,0.107142857,0.633333333,0.106767497,2,0.065498419
8,2,0.051697111,0.04686439,0.018530277,56,9,0.277777778,0.633333333,0.089376218,3,0.07098757
8,18,0.054674649,0.046865702,0.017462731,56,9,0.277777778,0.633333333,0.089376218,3,0.07098757
9,2,0.062620139,0.055348277,0.020861433,56,8,0.25,0.612903226,0.064920403,3,0.063495925
9,18,0.048426056,0.046828985,0.020300342,56,8,0.25,0.612903226,0.064920403,3,0.063495925
10,2,0.051118731,0.046863079,0.019069628,56,7,0.333333333,0.612903226,0.057329667,2,0.056391904
10,18,0.054674673,0.04686451,0.020065875,56,7,0.333333333,0.612903226,0.057329667,2,0.056391904
11,2,0.053939152,0.04687953,0.021091262,56,9,0.25,0.655172414,0.105303769,2,0.07173098
11,18,0.051550317,0.046863675,0.018546865,56,9,0.25,0.655172414,0.105303769,2,0.07173098
12,2,0.060923219,0.04686439,0.02148912,56,5,0.3,0.558823529,0.012186717,3,0.041565164
12,18,0.056638598,0.046869278,0.018581632,56,5,0.3,0.558823529,0.012186717,3,0.041565164
13,2,0.06576066,0.062485695,0.019492633,56,6,0.2,0.558823529,0.032569851,3,0.049523885
13,18,0.051828814,0.04686451,0.018494302,56,6,0.2,0.558823529,0.032569851,3,0.049523885
15,2,0.059621978,0.046864271,0.022296472,56,6,0.4,0.575757576,0.036358257,3,0.049898575
15,18,0.056800413,0.04686439,0.018539953,56,6,0.4,0.575757576,0.036358257,3,0.049898575
