grafo,generador,algoritmo_flujo,vertices,densidad,aristas,fuente,sumidero,media,mediana,varianza,desviacion
vertices2048aristas327533,newman_watts_strogatz_graph,maximum_flow,2048,327533,,1031,1233,2.9698,2.93088,0.00883,0.09398
vertices2048aristas327533,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327533,,1031,1233,3.6399,3.7012,0.01059,0.10289
vertices2048aristas327533,newman_watts_strogatz_graph,edmonds_karp,2048,327533,,1031,1233,2.28806,2.31197,0.00184,0.04284
vertices2048aristas327533,newman_watts_strogatz_graph,maximum_flow,2048,327533,,1031,1233,2.93798,2.90177,0.00724,0.08511
vertices2048aristas327533,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327533,,1031,1233,3.63585,3.63042,0.01116,0.10564
vertices2048aristas327533,newman_watts_strogatz_graph,edmonds_karp,2048,327533,,1031,1233,2.28431,2.3024,0.00282,0.05307
vertices2048aristas327533,newman_watts_strogatz_graph,maximum_flow,2048,327533,,1031,1233,2.96491,2.93822,0.00198,0.04447
vertices2048aristas327533,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327533,,1031,1233,3.66172,3.69237,0.00419,0.06475
vertices2048aristas327533,newman_watts_strogatz_graph,edmonds_karp,2048,327533,,1031,1233,2.28916,2.24608,0.00458,0.06767
vertices2048aristas327533,newman_watts_strogatz_graph,maximum_flow,2048,327533,,1031,1233,2.9729,2.93356,0.0068,0.08248
vertices2048aristas327533,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327533,,1031,1233,3.65424,3.68628,0.00642,0.08015
vertices2048aristas327533,newman_watts_strogatz_graph,edmonds_karp,2048,327533,,1031,1233,2.28116,2.27116,0.00075,0.02739
vertices2048aristas327533,newman_watts_strogatz_graph,maximum_flow,2048,327533,,1031,1233,2.97477,2.94986,0.00596,0.07721
vertices2048aristas327533,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327533,,1031,1233,3.70158,3.69856,0.01444,0.12015
vertices2048aristas327533,newman_watts_strogatz_graph,edmonds_karp,2048,327533,,1031,1233,2.3013,2.31507,0.00224,0.04728
vertices2048aristas327877,newman_watts_strogatz_graph,maximum_flow,2048,327877,,1031,1233,2.95997,2.86855,0.01873,0.13684
vertices2048aristas327877,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327877,,1031,1233,5.02781,5.03534,0.00299,0.05468
vertices2048aristas327877,newman_watts_strogatz_graph,edmonds_karp,2048,327877,,1031,1233,2.28821,2.30386,0.00142,0.03762
vertices2048aristas327877,newman_watts_strogatz_graph,maximum_flow,2048,327877,,1031,1233,2.88167,2.85253,0.00584,0.07645
vertices2048aristas327877,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327877,,1031,1233,5.00902,5.01637,0.00849,0.09217
vertices2048aristas327877,newman_watts_strogatz_graph,edmonds_karp,2048,327877,,1031,1233,2.26989,2.23924,0.00525,0.07246
vertices2048aristas327877,newman_watts_strogatz_graph,maximum_flow,2048,327877,,1031,1233,2.88435,2.84414,0.00654,0.08089
vertices2048aristas327877,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327877,,1031,1233,5.03006,5.04477,0.01121,0.10586
vertices2048aristas327877,newman_watts_strogatz_graph,edmonds_karp,2048,327877,,1031,1233,2.2583,2.23718,0.00139,0.03732
vertices2048aristas327877,newman_watts_strogatz_graph,maximum_flow,2048,327877,,1031,1233,2.88232,2.84838,0.00933,0.0966
vertices2048aristas327877,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327877,,1031,1233,5.02506,5.01459,0.0025,0.05
vertices2048aristas327877,newman_watts_strogatz_graph,edmonds_karp,2048,327877,,1031,1233,2.26161,2.2266,0.0027,0.052
vertices2048aristas327877,newman_watts_strogatz_graph,maximum_flow,2048,327877,,1031,1233,2.87196,2.84321,0.00613,0.07832
vertices2048aristas327877,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327877,,1031,1233,5.01329,5.03521,0.00662,0.08137
vertices2048aristas327877,newman_watts_strogatz_graph,edmonds_karp,2048,327877,,1031,1233,2.27685,2.29254,0.00182,0.04265
vertices2048aristas327903,newman_watts_strogatz_graph,maximum_flow,2048,327903,,1031,1233,2.93895,2.89908,0.00565,0.07516
vertices2048aristas327903,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327903,,1031,1233,5.62711,5.65783,0.01824,0.13505
vertices2048aristas327903,newman_watts_strogatz_graph,edmonds_karp,2048,327903,,1031,1233,2.4066,2.37283,0.00746,0.08637
vertices2048aristas327903,newman_watts_strogatz_graph,maximum_flow,2048,327903,,1031,1233,2.93618,2.89806,0.00923,0.09607
vertices2048aristas327903,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327903,,1031,1233,5.58944,5.64753,0.01353,0.11631
vertices2048aristas327903,newman_watts_strogatz_graph,edmonds_karp,2048,327903,,1031,1233,2.34173,2.33957,0.00164,0.04049
vertices2048aristas327903,newman_watts_strogatz_graph,maximum_flow,2048,327903,,1031,1233,2.93552,2.88717,0.00751,0.08665
vertices2048aristas327903,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327903,,1031,1233,5.57252,5.62338,0.00897,0.0947
vertices2048aristas327903,newman_watts_strogatz_graph,edmonds_karp,2048,327903,,1031,1233,2.35199,2.36365,0.00132,0.03633
vertices2048aristas327903,newman_watts_strogatz_graph,maximum_flow,2048,327903,,1031,1233,2.96717,2.89181,0.01945,0.13948
vertices2048aristas327903,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327903,,1031,1233,5.59922,5.61007,0.00804,0.08968
vertices2048aristas327903,newman_watts_strogatz_graph,edmonds_karp,2048,327903,,1031,1233,2.34496,2.31999,0.00301,0.05484
vertices2048aristas327903,newman_watts_strogatz_graph,maximum_flow,2048,327903,,1031,1233,2.93873,2.89401,0.00752,0.08671
vertices2048aristas327903,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327903,,1031,1233,5.58475,5.62364,0.00968,0.09841
vertices2048aristas327903,newman_watts_strogatz_graph,edmonds_karp,2048,327903,,1031,1233,2.32164,2.31884,0.00112,0.03346
vertices2048aristas327514,newman_watts_strogatz_graph,maximum_flow,2048,327514,,1031,1233,2.91203,2.86947,0.00943,0.09709
vertices2048aristas327514,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327514,,1031,1233,5.55829,5.57571,0.00543,0.0737
vertices2048aristas327514,newman_watts_strogatz_graph,edmonds_karp,2048,327514,,1031,1233,2.5157,2.50259,0.00746,0.08638
vertices2048aristas327514,newman_watts_strogatz_graph,maximum_flow,2048,327514,,1031,1233,2.91573,2.86954,0.00612,0.07823
vertices2048aristas327514,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327514,,1031,1233,5.55969,5.60291,0.00741,0.08607
vertices2048aristas327514,newman_watts_strogatz_graph,edmonds_karp,2048,327514,,1031,1233,2.45827,2.41875,0.00284,0.05326
vertices2048aristas327514,newman_watts_strogatz_graph,maximum_flow,2048,327514,,1031,1233,2.92643,2.89107,0.00782,0.08841
vertices2048aristas327514,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327514,,1031,1233,5.53943,5.59798,0.01145,0.107
vertices2048aristas327514,newman_watts_strogatz_graph,edmonds_karp,2048,327514,,1031,1233,2.4645,2.45527,0.00063,0.02513
vertices2048aristas327514,newman_watts_strogatz_graph,maximum_flow,2048,327514,,1031,1233,2.89371,2.86068,0.00821,0.09062
vertices2048aristas327514,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327514,,1031,1233,5.52573,5.58862,0.00954,0.09766
vertices2048aristas327514,newman_watts_strogatz_graph,edmonds_karp,2048,327514,,1031,1233,2.46797,2.48176,0.00197,0.04439
vertices2048aristas327514,newman_watts_strogatz_graph,maximum_flow,2048,327514,,1031,1233,2.87762,2.84807,0.00599,0.07738
vertices2048aristas327514,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327514,,1031,1233,5.54348,5.58862,0.0148,0.12166
vertices2048aristas327514,newman_watts_strogatz_graph,edmonds_karp,2048,327514,,1031,1233,2.45879,2.46211,0.00057,0.02381
vertices2048aristas328025,newman_watts_strogatz_graph,maximum_flow,2048,328025,,1031,1233,2.99053,2.96074,0.00601,0.0775
vertices2048aristas328025,newman_watts_strogatz_graph,boykov_kolmogorov,2048,328025,,1031,1233,3.69386,3.72247,0.0112,0.10581
vertices2048aristas328025,newman_watts_strogatz_graph,edmonds_karp,2048,328025,,1031,1233,2.42876,2.40258,0.00254,0.05044
vertices2048aristas328025,newman_watts_strogatz_graph,maximum_flow,2048,328025,,1031,1233,2.9682,2.93017,0.00705,0.08394
vertices2048aristas328025,newman_watts_strogatz_graph,boykov_kolmogorov,2048,328025,,1031,1233,3.6877,3.71863,0.0111,0.10535
vertices2048aristas328025,newman_watts_strogatz_graph,edmonds_karp,2048,328025,,1031,1233,2.4248,2.41812,0.00136,0.03689
vertices2048aristas328025,newman_watts_strogatz_graph,maximum_flow,2048,328025,,1031,1233,3.00674,2.94561,0.00921,0.09595
vertices2048aristas328025,newman_watts_strogatz_graph,boykov_kolmogorov,2048,328025,,1031,1233,3.69171,3.73368,0.00885,0.09407
vertices2048aristas328025,newman_watts_strogatz_graph,edmonds_karp,2048,328025,,1031,1233,2.4125,2.40062,0.0012,0.03464
vertices2048aristas328025,newman_watts_strogatz_graph,maximum_flow,2048,328025,,1031,1233,2.98758,2.94869,0.00492,0.07013
vertices2048aristas328025,newman_watts_strogatz_graph,boykov_kolmogorov,2048,328025,,1031,1233,3.67166,3.73141,0.0103,0.10147
vertices2048aristas328025,newman_watts_strogatz_graph,edmonds_karp,2048,328025,,1031,1233,2.43577,2.41047,0.00169,0.04113
vertices2048aristas328025,newman_watts_strogatz_graph,maximum_flow,2048,328025,,1031,1233,2.97036,2.94214,0.00689,0.08301
vertices2048aristas328025,newman_watts_strogatz_graph,boykov_kolmogorov,2048,328025,,1031,1233,3.66723,3.72633,0.01081,0.10399
vertices2048aristas328025,newman_watts_strogatz_graph,edmonds_karp,2048,328025,,1031,1233,2.42541,2.42461,0.00172,0.04144
vertices2048aristas327619,newman_watts_strogatz_graph,maximum_flow,2048,327619,,1031,1233,2.89581,2.8552,0.00552,0.07428
vertices2048aristas327619,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327619,,1031,1233,5.42389,5.45081,0.01069,0.1034
vertices2048aristas327619,newman_watts_strogatz_graph,edmonds_karp,2048,327619,,1031,1233,2.48579,2.46005,0.00339,0.05823
vertices2048aristas327619,newman_watts_strogatz_graph,maximum_flow,2048,327619,,1031,1233,2.90554,2.86127,0.00906,0.09519
vertices2048aristas327619,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327619,,1031,1233,5.41368,5.4302,0.00567,0.07532
vertices2048aristas327619,newman_watts_strogatz_graph,edmonds_karp,2048,327619,,1031,1233,2.48419,2.46985,0.00387,0.0622
vertices2048aristas327619,newman_watts_strogatz_graph,maximum_flow,2048,327619,,1031,1233,2.89484,2.85878,0.00804,0.08968
vertices2048aristas327619,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327619,,1031,1233,5.44064,5.47201,0.02134,0.1461
vertices2048aristas327619,newman_watts_strogatz_graph,edmonds_karp,2048,327619,,1031,1233,2.49261,2.45996,0.00407,0.0638
vertices2048aristas327619,newman_watts_strogatz_graph,maximum_flow,2048,327619,,1031,1233,2.91594,2.87914,0.00745,0.0863
vertices2048aristas327619,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327619,,1031,1233,5.43355,5.47349,0.00905,0.09515
vertices2048aristas327619,newman_watts_strogatz_graph,edmonds_karp,2048,327619,,1031,1233,2.47091,2.44813,0.00181,0.04252
vertices2048aristas327619,newman_watts_strogatz_graph,maximum_flow,2048,327619,,1031,1233,2.90918,2.8619,0.01182,0.1087
vertices2048aristas327619,newman_watts_strogatz_graph,boykov_kolmogorov,2048,327619,,1031,1233,5.40196,5.37095,0.01355,0.11642
vertices2048aristas327619,newman_watts_strogatz_graph,edmonds_karp,2048,327619,,1031,1233,2.4844,2.49696,0.00189,0.0435
vertices4096aristas1310915,newman_watts_strogatz_graph,maximum_flow,4096,1310915,,1153,1955,12.29345,12.21907,0.02532,0.15914
vertices4096aristas1310915,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310915,,1153,1955,16.65731,16.97397,0.34584,0.58808
vertices4096aristas1310915,newman_watts_strogatz_graph,edmonds_karp,4096,1310915,,1153,1955,10.28466,10.335,0.07949,0.28195
vertices4096aristas1310915,newman_watts_strogatz_graph,maximum_flow,4096,1310915,,1153,1955,12.47571,12.19167,0.39806,0.63092
vertices4096aristas1310915,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310915,,1153,1955,16.43858,16.47838,0.23273,0.48242
vertices4096aristas1310915,newman_watts_strogatz_graph,edmonds_karp,4096,1310915,,1153,1955,10.03845,9.99991,0.06423,0.25343
vertices4096aristas1310915,newman_watts_strogatz_graph,maximum_flow,4096,1310915,,1153,1955,12.55733,12.31623,0.412,0.64187
vertices4096aristas1310915,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310915,,1153,1955,16.64425,16.85165,0.27524,0.52463
vertices4096aristas1310915,newman_watts_strogatz_graph,edmonds_karp,4096,1310915,,1153,1955,10.08322,10.22418,0.04786,0.21876
vertices4096aristas1310915,newman_watts_strogatz_graph,maximum_flow,4096,1310915,,1153,1955,12.44317,12.23104,0.19349,0.43987
vertices4096aristas1310915,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310915,,1153,1955,16.42946,16.44567,0.24381,0.49377
vertices4096aristas1310915,newman_watts_strogatz_graph,edmonds_karp,4096,1310915,,1153,1955,10.10966,10.0607,0.02827,0.16814
vertices4096aristas1310915,newman_watts_strogatz_graph,maximum_flow,4096,1310915,,1153,1955,12.36293,12.24569,0.1861,0.43139
vertices4096aristas1310915,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310915,,1153,1955,16.60013,16.73505,0.22049,0.46956
vertices4096aristas1310915,newman_watts_strogatz_graph,edmonds_karp,4096,1310915,,1153,1955,10.06117,10.1481,0.03815,0.19531
vertices4096aristas1310771,newman_watts_strogatz_graph,maximum_flow,4096,1310771,,1153,1955,12.56355,12.31226,0.28272,0.53171
vertices4096aristas1310771,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310771,,1153,1955,17.13036,17.38532,0.44531,0.66732
vertices4096aristas1310771,newman_watts_strogatz_graph,edmonds_karp,4096,1310771,,1153,1955,10.12095,10.12433,0.06342,0.25184
vertices4096aristas1310771,newman_watts_strogatz_graph,maximum_flow,4096,1310771,,1153,1955,12.51289,12.24687,0.33891,0.58216
vertices4096aristas1310771,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310771,,1153,1955,16.94772,17.33291,0.31881,0.56463
vertices4096aristas1310771,newman_watts_strogatz_graph,edmonds_karp,4096,1310771,,1153,1955,10.16153,10.24303,0.07,0.26458
vertices4096aristas1310771,newman_watts_strogatz_graph,maximum_flow,4096,1310771,,1153,1955,12.60395,12.48787,0.20758,0.45561
vertices4096aristas1310771,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310771,,1153,1955,16.91541,17.11302,0.26162,0.51149
vertices4096aristas1310771,newman_watts_strogatz_graph,edmonds_karp,4096,1310771,,1153,1955,10.12785,10.08901,0.03308,0.18187
vertices4096aristas1310771,newman_watts_strogatz_graph,maximum_flow,4096,1310771,,1153,1955,12.56451,12.33462,0.33967,0.58282
vertices4096aristas1310771,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310771,,1153,1955,16.88325,16.99266,0.25157,0.50157
vertices4096aristas1310771,newman_watts_strogatz_graph,edmonds_karp,4096,1310771,,1153,1955,10.18215,10.30961,0.06353,0.25205
vertices4096aristas1310771,newman_watts_strogatz_graph,maximum_flow,4096,1310771,,1153,1955,12.57578,12.30918,0.33419,0.57809
vertices4096aristas1310771,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310771,,1153,1955,17.07029,17.37223,0.49464,0.70331
vertices4096aristas1310771,newman_watts_strogatz_graph,edmonds_karp,4096,1310771,,1153,1955,10.18029,10.29622,0.04933,0.2221
vertices4096aristas1310883,newman_watts_strogatz_graph,maximum_flow,4096,1310883,,1153,1955,12.66023,12.46183,0.31518,0.56141
vertices4096aristas1310883,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310883,,1153,1955,16.99569,17.13673,0.44963,0.67055
vertices4096aristas1310883,newman_watts_strogatz_graph,edmonds_karp,4096,1310883,,1153,1955,9.80894,9.89239,0.04159,0.20395
vertices4096aristas1310883,newman_watts_strogatz_graph,maximum_flow,4096,1310883,,1153,1955,12.62916,12.41715,0.26808,0.51776
vertices4096aristas1310883,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310883,,1153,1955,16.98612,17.22774,0.33793,0.58131
vertices4096aristas1310883,newman_watts_strogatz_graph,edmonds_karp,4096,1310883,,1153,1955,9.67469,9.67845,0.02889,0.16996
vertices4096aristas1310883,newman_watts_strogatz_graph,maximum_flow,4096,1310883,,1153,1955,12.71394,12.49365,0.25689,0.50684
vertices4096aristas1310883,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310883,,1153,1955,16.96399,17.16191,0.42918,0.65512
vertices4096aristas1310883,newman_watts_strogatz_graph,edmonds_karp,4096,1310883,,1153,1955,9.71436,9.70566,0.04396,0.20967
vertices4096aristas1310883,newman_watts_strogatz_graph,maximum_flow,4096,1310883,,1153,1955,12.77995,12.51061,0.3805,0.61684
vertices4096aristas1310883,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310883,,1153,1955,17.75067,17.54098,1.74293,1.3202
vertices4096aristas1310883,newman_watts_strogatz_graph,edmonds_karp,4096,1310883,,1153,1955,9.99459,9.67962,0.39063,0.62501
vertices4096aristas1310883,newman_watts_strogatz_graph,maximum_flow,4096,1310883,,1153,1955,12.74957,12.5525,0.34377,0.58632
vertices4096aristas1310883,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310883,,1153,1955,17.0668,17.31683,0.28271,0.53171
vertices4096aristas1310883,newman_watts_strogatz_graph,edmonds_karp,4096,1310883,,1153,1955,9.75728,9.90713,0.12603,0.355
vertices4096aristas1310543,newman_watts_strogatz_graph,maximum_flow,4096,1310543,,1153,1955,12.30848,12.08347,0.35999,0.59999
vertices4096aristas1310543,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310543,,1153,1955,25.98667,26.16231,0.36239,0.60199
vertices4096aristas1310543,newman_watts_strogatz_graph,edmonds_karp,4096,1310543,,1153,1955,10.64097,10.71501,0.03659,0.19128
vertices4096aristas1310543,newman_watts_strogatz_graph,maximum_flow,4096,1310543,,1153,1955,12.2945,12.10233,0.30339,0.55081
vertices4096aristas1310543,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310543,,1153,1955,25.93324,26.09244,0.21439,0.46302
vertices4096aristas1310543,newman_watts_strogatz_graph,edmonds_karp,4096,1310543,,1153,1955,10.61832,10.74736,0.0444,0.21071
vertices4096aristas1310543,newman_watts_strogatz_graph,maximum_flow,4096,1310543,,1153,1955,12.3225,12.15639,0.40343,0.63516
vertices4096aristas1310543,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310543,,1153,1955,25.98415,26.20029,0.21804,0.46695
vertices4096aristas1310543,newman_watts_strogatz_graph,edmonds_karp,4096,1310543,,1153,1955,10.60694,10.54825,0.05728,0.23933
vertices4096aristas1310543,newman_watts_strogatz_graph,maximum_flow,4096,1310543,,1153,1955,12.32395,12.10135,0.37676,0.61381
vertices4096aristas1310543,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310543,,1153,1955,25.95183,26.15807,0.35572,0.59642
vertices4096aristas1310543,newman_watts_strogatz_graph,edmonds_karp,4096,1310543,,1153,1955,10.60501,10.72533,0.04571,0.21379
vertices4096aristas1310543,newman_watts_strogatz_graph,maximum_flow,4096,1310543,,1153,1955,12.29132,11.97102,0.41491,0.64413
vertices4096aristas1310543,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310543,,1153,1955,26.10215,26.22206,0.20009,0.44731
vertices4096aristas1310543,newman_watts_strogatz_graph,edmonds_karp,4096,1310543,,1153,1955,11.03272,10.70248,0.4265,0.65307
vertices4096aristas1310602,newman_watts_strogatz_graph,maximum_flow,4096,1310602,,1153,1955,12.35548,11.99941,0.40474,0.63619
vertices4096aristas1310602,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310602,,1153,1955,16.74949,16.79949,0.2102,0.45848
vertices4096aristas1310602,newman_watts_strogatz_graph,edmonds_karp,4096,1310602,,1153,1955,10.1743,10.26207,0.03838,0.19591
vertices4096aristas1310602,newman_watts_strogatz_graph,maximum_flow,4096,1310602,,1153,1955,12.33358,12.06578,0.46328,0.68065
vertices4096aristas1310602,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310602,,1153,1955,16.70209,16.97882,0.31573,0.5619
vertices4096aristas1310602,newman_watts_strogatz_graph,edmonds_karp,4096,1310602,,1153,1955,10.15048,10.26785,0.04418,0.21019
vertices4096aristas1310602,newman_watts_strogatz_graph,maximum_flow,4096,1310602,,1153,1955,12.27764,12.05645,0.48322,0.69514
vertices4096aristas1310602,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310602,,1153,1955,16.78684,17.01598,0.24882,0.49882
vertices4096aristas1310602,newman_watts_strogatz_graph,edmonds_karp,4096,1310602,,1153,1955,10.11405,10.1747,0.06088,0.24675
vertices4096aristas1310602,newman_watts_strogatz_graph,maximum_flow,4096,1310602,,1153,1955,12.36048,12.12308,0.36002,0.60002
vertices4096aristas1310602,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310602,,1153,1955,16.78567,16.98372,0.45342,0.67336
vertices4096aristas1310602,newman_watts_strogatz_graph,edmonds_karp,4096,1310602,,1153,1955,10.20012,10.315,0.05366,0.23164
vertices4096aristas1310602,newman_watts_strogatz_graph,maximum_flow,4096,1310602,,1153,1955,12.33182,12.1812,0.42941,0.6553
vertices4096aristas1310602,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310602,,1153,1955,16.79085,17.05315,0.29004,0.53855
vertices4096aristas1310602,newman_watts_strogatz_graph,edmonds_karp,4096,1310602,,1153,1955,10.13069,10.09261,0.04041,0.20101
vertices4096aristas1311904,newman_watts_strogatz_graph,maximum_flow,4096,1311904,,1153,1955,12.33548,12.04508,0.3873,0.62234
vertices4096aristas1311904,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311904,,1153,1955,17.26388,17.43493,0.53945,0.73447
vertices4096aristas1311904,newman_watts_strogatz_graph,edmonds_karp,4096,1311904,,1153,1955,10.21359,10.0865,0.05476,0.23402
vertices4096aristas1311904,newman_watts_strogatz_graph,maximum_flow,4096,1311904,,1153,1955,12.34433,12.07344,0.33769,0.58111
vertices4096aristas1311904,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311904,,1153,1955,16.84141,16.88966,0.1543,0.39281
vertices4096aristas1311904,newman_watts_strogatz_graph,edmonds_karp,4096,1311904,,1153,1955,10.22261,10.20568,0.03537,0.18806
vertices4096aristas1311904,newman_watts_strogatz_graph,maximum_flow,4096,1311904,,1153,1955,12.33221,12.07629,0.24826,0.49825
vertices4096aristas1311904,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311904,,1153,1955,17.08455,17.3429,0.39161,0.62578
vertices4096aristas1311904,newman_watts_strogatz_graph,edmonds_karp,4096,1311904,,1153,1955,10.29304,10.29123,0.00216,0.04651
vertices4096aristas1311904,newman_watts_strogatz_graph,maximum_flow,4096,1311904,,1153,1955,12.30077,12.0294,0.41572,0.64476
vertices4096aristas1311904,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311904,,1153,1955,17.19402,17.43284,0.50112,0.7079
vertices4096aristas1311904,newman_watts_strogatz_graph,edmonds_karp,4096,1311904,,1153,1955,10.18548,10.04905,0.05586,0.23634
vertices4096aristas1311904,newman_watts_strogatz_graph,maximum_flow,4096,1311904,,1153,1955,12.33318,12.01591,0.33463,0.57847
vertices4096aristas1311904,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311904,,1153,1955,16.82503,16.93978,0.18327,0.4281
vertices4096aristas1311904,newman_watts_strogatz_graph,edmonds_karp,4096,1311904,,1153,1955,10.19132,10.12554,0.04955,0.22261
vertices4096aristas1311524,newman_watts_strogatz_graph,maximum_flow,4096,1311524,,1153,1955,12.24483,12.00667,0.29905,0.54685
vertices4096aristas1311524,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311524,,1153,1955,25.08373,25.28932,0.47822,0.69154
vertices4096aristas1311524,newman_watts_strogatz_graph,edmonds_karp,4096,1311524,,1153,1955,10.77125,10.75904,0.04926,0.22194
vertices4096aristas1311524,newman_watts_strogatz_graph,maximum_flow,4096,1311524,,1153,1955,12.20079,11.97647,0.2117,0.46011
vertices4096aristas1311524,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311524,,1153,1955,25.36984,25.51208,0.73524,0.85746
vertices4096aristas1311524,newman_watts_strogatz_graph,edmonds_karp,4096,1311524,,1153,1955,10.78963,10.7924,0.05383,0.23202
vertices4096aristas1311524,newman_watts_strogatz_graph,maximum_flow,4096,1311524,,1153,1955,12.20978,11.98269,0.21792,0.46682
vertices4096aristas1311524,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311524,,1153,1955,25.10502,25.18088,0.57524,0.75844
vertices4096aristas1311524,newman_watts_strogatz_graph,edmonds_karp,4096,1311524,,1153,1955,10.51346,10.55789,0.0381,0.19519
vertices4096aristas1311524,newman_watts_strogatz_graph,maximum_flow,4096,1311524,,1153,1955,12.19947,12.00066,0.42468,0.65167
vertices4096aristas1311524,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311524,,1153,1955,24.98738,25.32916,0.31993,0.56562
vertices4096aristas1311524,newman_watts_strogatz_graph,edmonds_karp,4096,1311524,,1153,1955,10.60558,10.5148,0.01475,0.12145
vertices4096aristas1311524,newman_watts_strogatz_graph,maximum_flow,4096,1311524,,1153,1955,12.20621,12.00515,0.2182,0.46712
vertices4096aristas1311524,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1311524,,1153,1955,25.20463,25.41562,0.40019,0.6326
vertices4096aristas1311524,newman_watts_strogatz_graph,edmonds_karp,4096,1311524,,1153,1955,10.65617,10.79998,0.06736,0.25954
vertices4096aristas1310365,newman_watts_strogatz_graph,maximum_flow,4096,1310365,,1153,1955,12.67836,12.41002,0.27563,0.52501
vertices4096aristas1310365,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310365,,1153,1955,16.65345,16.90906,0.34908,0.59083
vertices4096aristas1310365,newman_watts_strogatz_graph,edmonds_karp,4096,1310365,,1153,1955,10.02081,10.18241,0.06921,0.26307
vertices4096aristas1310365,newman_watts_strogatz_graph,maximum_flow,4096,1310365,,1153,1955,12.59446,12.44932,0.16697,0.40862
vertices4096aristas1310365,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310365,,1153,1955,16.88358,17.1471,0.27622,0.52557
vertices4096aristas1310365,newman_watts_strogatz_graph,edmonds_karp,4096,1310365,,1153,1955,10.08851,10.19582,0.04889,0.2211
vertices4096aristas1310365,newman_watts_strogatz_graph,maximum_flow,4096,1310365,,1153,1955,12.63474,12.44191,0.23838,0.48824
vertices4096aristas1310365,newman_watts_strogatz_graph,boykov_kolmogorov,4096,1310365,,1153,1955,16.78246,16.97831,0.54755,0.73997
vertices4096aristas1310365,newman_watts_strogatz_graph,edmonds_karp,4096,1310365,,1153,1955,10.05341,10.22372,0.06567,0.25626
vertices4096aristas1310365,newman_watts_strogatz_graph,maximum_flow,4096,1310365,,1153,1955,12.71619,12.55743,0.22728,0.47674
